DHSID,DHSCLUST,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_2010,Rainfall_2015,Travel_Times
RW201400000001,1,177649.0625,200360.625,565.4745287000001,637.7676774,7833.418033,0.013957562,1.0,3491.6,3437.9,35.08196721,11.0,0.44678069600000003,0.7698932140000001,0.056579192,0.054047452999999995,0.071707832,1510.26776,24138.5199,31082.36639,35146.86935,1268.090909,1145.909091,140.88251369999998
RW201400000002,2,134433.5938,151620.2813,427.9154194,482.6223448,5754.92973,0.0014899129999999998,-9999.0,3641.0909090000005,3450.363636,26.2303523,11.0,0.435350535,0.751771768,0.04806511,0.036695608,0.005301648000000001,1579.672973,55444.89528,41217.10293,26115.025230000003,1039.636364,862.0909091,107.86792450000002
RW201400000003,3,189576.5,213812.9531,603.4407414,680.5877677,9384.702186,0.009809343,-9999.0,3797.4,3789.6,39.13114754,13.0,0.38586110799999995,0.685661893,0.04852512900000001,0.053639003,0.006138658000000001,1432.434426,39626.422230000004,13870.065980000001,29001.46468,1430.1,1232.8,208.8114754
RW201400000004,4,126238.2891,146470.7969,401.8289544,466.23102689999996,5485.354396,0.001667795,-9999.0,3507.181818,3416.636364,32.57142857,11.0,0.430186668,0.7540893340000001,0.137429799,0.144677605,0.000447909,1591.9697800000001,254.6871277,50446.73522,10328.94956,1108.4,895.1,274.0494505
RW201400000005,5,93373.78125,105311.1641,297.21797680000003,335.2158466,5767.68306,0.037484109,-9999.0,3230.8,3003.1,20.67302452,11.0,0.41808117200000006,0.7378268790000001,0.066183118,0.116138903,0.026332998,1613.751366,20966.89416,65048.579560000006,15599.04552,985.2727273,745.5454545,148.45776569999998
RW201400000006,6,7700.271484000001,8684.714844,612.7681349,691.1076484,6058.8,0.05797723900000001,-9999.0,3053.0,3137.0,34.0,11.0,0.42069719299999997,0.739145921,0.037516676,0.058088746,0.176531233,1596.333333,36685.80243,62948.423310000006,21380.9428,1097.0,864.0,27.86666667
RW201400000007,7,178839.5313,201703.2969,569.2639085,642.0415347999999,8083.1753420000005,0.005808305,-9999.0,3855.916667,3809.583333,36.2739726,13.0,0.37253357299999995,0.6755469270000001,0.048996776,0.047723796,0.036055882000000004,1511.8986300000001,24588.795830000003,35349.37453,17969.57685,1323.583333,1084.833333,204.2493151
RW201400000008,8,155697.4688,175602.6406,495.6004357,558.9605654000001,6902.975138,0.008861439,-9999.0,3818.3,3656.5,36.17679558,11.0,0.392228562,0.697012207,0.04255007400000001,0.042322159000000005,0.035689545,1547.646409,37689.33172,58036.65556,41680.58997,1178.416667,990.3333332999998,106.3812155
RW201400000009,9,44533.39453,50226.77344,3543.8549359999997,3996.9196340000003,5828.375,0.42869790399999996,-9999.0,3053.0,3137.0,41.375,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,5.383281507,1618.0625,41014.521089999995,62968.3376,22203.411180000003,1067.0,830.0,18.6875
RW201400000010,10,17143.4082,19335.10938,1364.2290779999998,1538.639117,5630.5625,0.055498335999999995,-9999.0,3779.0,3682.0,37.375,11.0,0.472664917,0.80528049,0.060642604,0.051724009,1.29223499,1588.75,40401.88698,26672.278619999997,11274.40646,1051.0,856.0,63.6875
RW201400000011,11,151578.5625,170957.1563,482.48954979999996,544.1735296,5664.060274,0.005187715999999999,-9999.0,3551.1,3407.6,33.08219178,11.0,0.46320961299999996,0.7922543559999999,0.06290105,0.044929998,0.168940247,1578.19726,35524.17837,22034.91126,17244.30046,1037.4,842.4,85.51780822
RW201400000012,12,177347.8125,200020.875,564.5156201,636.6862196000001,7716.566757,0.008031629,-9999.0,3555.777778,3527.888889,29.41144414,12.0,0.430313898,0.7497293490000001,0.047733682,0.068913315,0.17215609199999998,1529.253406,25118.99678,33468.586489999994,29085.705719999998,1154.7,998.6,141.9482289
RW201400000013,13,118108.1016,133207.6406,375.9497638,424.0130892,10466.83243,0.001599195,-9999.0,3833.666667,3852.4444439999997,30.46486486,13.0,0.44869167299999996,0.773324957,0.039475662,0.04695389,0.001977397,1371.340541,31337.87157,7562.480115,19472.469559999998,1386.2,1316.6,465.8054053999999
RW201400000014,14,132140.6094,149034.125,420.61662340000004,474.39035369999993,8411.684932,0.007330138000000001,-9999.0,3711.6,3620.3,39.114754100000006,12.0,0.42057239700000004,0.7298736440000001,0.051090073,0.062375388,0.018913605,1501.287671,47369.21025,8092.867090000001,25255.8989,1307.583333,1150.666667,113.82191780000001
RW201400000015,15,9754.666016,11001.75391,776.2516573,875.4917587000001,8044.466667000001,0.043487517,-9999.0,3577.0,3518.0,40.75,13.0,0.389597983,0.69126286,0.050442915,0.054324508,0.132651915,1555.2,42383.77824,16823.07451,34118.0425,1384.0,1201.0,79.73333333
RW201400000016,16,51457.83203,58036.46875,163.7953666,184.7358176,5767.581967,0.017032043,-9999.0,2768.666667,2693.666667,24.96448087,10.0,0.50576511,0.8609739279999999,0.082203021,0.046524085,0.001667276,1566.808743,11263.44713,15879.2763,2015.4683129999999,1028.5,833.9,233.0846995
RW201400000017,17,165283.25,186413.9063,526.112925,593.373893,7094.627397,0.004136191,-9999.0,3688.5555560000003,3677.333333,30.50136986,12.0,0.42662548899999997,0.751408007,0.040898816,0.058128997,0.010755964,1573.158904,26268.97424,38073.40838,28709.699930000002,1115.0,919.8,250.3726027
RW201400000018,18,12668.47754,14288.08105,1008.125411,1137.0093630000001,12303.07143,0.050995927999999996,-9999.0,3284.0,3315.0,37.42857143,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.095633364,1282.5714289999999,14360.990240000001,7500.214792,24186.51049,1576.0,1407.0,127.07142859999999
RW201400000019,19,126140.4844,142327.7188,401.51763230000006,453.04319969999995,6414.947945,0.008560062,-9999.0,3819.111111,3879.333333,29.91506849,11.0,0.413703569,0.733187103,0.057155657,0.11143657400000001,0.00607042,1614.383562,7995.282245,56466.01986,8071.875375,1124.2,927.5,188.4262295
RW201400000020,20,138315.5625,155998.5313,440.27210959999996,496.55874739999996,7951.125,0.007335891,-9999.0,3685.0,3590.9,34.78474114,12.0,0.441819129,0.761545857,0.050437033,0.066161633,0.09483542800000001,1507.5543480000001,29627.454210000004,33210.9261,34415.89202,1213.333333,1112.666667,122.0434783
RW201400000021,21,116014.3203,130846.1875,369.2850509,416.4963505,9518.03022,0.004256905,-9999.0,3724.0,3730.111111,33.76712329,13.0,0.44035556,0.757872733,0.044112623,0.052909017,0.001832488,1425.25,33121.62309,15464.661080000002,17324.745890000002,1329.888889,1224.111111,263.717033
RW201400000022,22,162757.7969,183565.5938,518.0741581,584.3074327,7466.368564,0.007461626999999999,-9999.0,3703.5,3710.0,33.35230352,12.0,0.436745138,0.759802436,0.056001071,0.090491454,0.203290418,1549.775068,15560.89216,45813.79702,20059.4256,1167.2,1007.0,150.79945800000002
RW201400000023,23,737212.75,831461.8125,2346.621065,2646.625149,6046.406593,0.183476269,-9999.0,3321.777778,3364.777778,40.86263736,11.0,0.38373458,0.688758045,0.031447487999999996,0.047869229000000006,3.159519159,1614.881868,36325.39542,58808.846410000006,25420.406030000002,1107.666667,861.7777777999999,44.26098901
RW201400000024,24,314789.625,359548.4688,1002.0064970000001,1144.4783220000002,10020.30495,0.146625231,-9999.0,3830.7,3832.9,39.17582418,14.0,0.228130953,0.610131535,0.055594150999999994,0.07311825200000001,0.166766021,1444.791209,1628.445758,5447.286736999999,10506.83353,1389.0,1216.1,220.91208790000002
RW201400000025,25,11109.06055,12529.30078,884.0309497999999,997.0500763,8235.071429000001,0.010357209000000001,-9999.0,3245.0,3192.0,40.0,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.03617855,1420.785714,4861.7592859999995,15054.06021,4828.885566,1372.0,1131.0,289.64285710000007
RW201400000026,26,23621.55859,26641.46094,75.18975626,84.80240400000001,5410.262295,0.001876737,-9999.0,3472.25,3370.25,37.17486339,12.0,0.38116395,0.677397727,0.142536465,0.053370488,0.002587439,1653.603825,17571.66944,11037.70211,22541.0656,947.2222222000001,822.8888889,169.1502732
RW201400000027,27,783428.125,904708.0,2493.729173,2879.775005,8523.04607,0.10343240699999999,-9999.0,2451.4,2423.0,36.38461538,14.0,0.289193174,0.596165649,0.031151246,0.050469854,0.5506236379999999,1521.436314,6321.016943,11206.66695,2670.311834,1262.6,1120.6,152.2547425
RW201400000028,28,239805.4375,270463.375,763.3244152000001,860.9116611,9248.079235,0.015992842,-9999.0,3835.2,3806.9,40.42622951,13.0,0.34719576799999996,0.63899062,0.052905982000000004,0.053736215,0.015471746000000001,1472.546448,21882.052069999998,14302.3641,15307.36387,1480.444444,1278.888889,155.1147541
RW201400000029,29,169863.8906,191580.1719,13517.338919999998,15245.465680000001,6010.071429,0.761682828,-9999.0,2513.0,2598.0,59.85714286,11.0,0.254722844,0.507291905,0.017567232,0.025740204,21.80080651,1623.5,43669.97056,58555.99494,30236.771589999997,1084.0,872.0,5.1428571430000005
RW201400000030,30,103069.9297,116246.9219,328.08177589999997,370.02544480000006,5450.814714,0.003431832,-9999.0,3673.6,3550.2,32.65667575,11.0,0.42327379600000004,0.734060404,0.08084138,0.038761497,0.013653562,1615.348774,40429.53001,23971.98654,28770.578999999998,974.9,793.3,188.0
RW201400000031,31,159598.0469,180001.875,508.0163614,572.9637634,9243.570652,0.009829741999999999,-9999.0,3705.7,3688.2,39.57608696,13.0,0.39986440799999995,0.70327708,0.048179625999999996,0.056535619,0.022655513,1440.334239,46138.717000000004,6478.220199,25590.60023,1402.333333,1203.777778,240.1875
RW201400000032,32,145142.375,163698.125,462.00252869999997,521.0673154,6104.608219,0.003567864,-9999.0,3778.9090909999995,3619.363636,31.31593407,11.0,0.410719116,0.7180103459999999,0.049464055,0.036364071,0.001122526,1554.4301369999998,45683.9791,45877.67172,35685.51926,1089.1,919.1,117.539726
RW201400000033,33,126867.4219,143086.8125,403.8315463,455.45947,5842.555858,0.002016579,-9999.0,3650.777778,3478.777778,27.61307902,11.0,0.43823073,0.757316772,0.042876388,0.03790752,0.007436164,1577.13079,53978.0258,45300.59919,25259.34444,1062.8,878.6,103.3079019
RW201400000034,34,193083.7031,217904.125,614.6045156,693.6103722999999,13263.83243,0.176110477,-9999.0,3797.1,3823.5,35.59299191,14.0,-9999.0,-9999.0,-9999.0,-9999.0,0.026598173,1276.975676,6571.96345,3450.169223,20750.067590000002,1594.2,1391.7,380.59029649999997
RW201400000035,35,113805.6406,128355.1406,362.25460510000005,408.567102,5585.02965,0.00191527,-9999.0,3914.5,3816.666667,34.63072776,10.0,0.464995065,0.801292632,0.084117447,0.078221738,0.002219121,1574.838275,11627.25815,39904.74879,20615.587069999998,1130.4,907.7,227.1698113
RW201400000036,36,1313.6467289999998,1481.59021,104.53668520000001,117.9012028,5286.333333,0.002195016,-9999.0,3515.0,3701.0,37.6,12.0,0.371887187,0.663213013,0.145742565,0.068002962,0.07556131,1656.933333,12324.23897,24130.58005,37885.91333,956.0,833.0,173.4
RW201400000037,37,236704.2813,266965.75,753.4531284,849.778375,7793.309973,0.025353473999999997,1.0,3430.222222,3372.0,33.58760108,11.0,0.43466641200000006,0.752490835,0.061509267,0.051095955,0.356714715,1505.6469,21269.86621,32249.665360000003,37290.16334,1296.333333,1160.666667,146.65229109999999
RW201400000038,38,41842.34375,47193.05469,133.1883168,150.22015869999998,5285.366848,0.0071408719999999995,-9999.0,3511.3,3638.4,36.01626016,12.0,0.369213804,0.6603217370000001,0.147396952,0.06919045,0.006061092,1654.763587,9917.926818,23629.439430000002,38234.56575,941.9166667000002,835.0833332999999,180.21195649999999
RW201400000039,39,104643.5313,118085.8594,333.09070539999993,375.8789647,5529.381471,0.011074676,-9999.0,3764.583333,3811.5,29.09289617,12.0,0.367663071,0.659440702,0.10178988300000001,0.053629465999999994,0.027546536,1641.269755,7751.453714,34589.53246,31386.63002,995.6666667000002,870.0833332999998,192.26975480000002
RW201400000040,40,128589.7031,145029.2656,409.3137376,461.6424903,8352.951087000001,0.0023825829999999997,1.0,3521.9,3499.5,29.41304348,11.0,0.442252404,0.7617176659999999,0.055241251,0.043868383,0.007639094,1489.845109,9935.998759,21758.41965,54466.37911,1333.166667,1251.916667,175.69293480000002
RW201400000041,41,125947.3672,142049.125,400.9029212,452.1564081,8056.783198,0.006685167,-9999.0,3701.7,3599.6,33.54619565,12.0,0.433506585,0.7478397520000001,0.049162498,0.062219885999999995,0.007935715999999999,1524.756098,45179.95366,15770.891000000001,27740.99305,1259.636364,1116.818182,133.638587
RW201400000042,42,14054.94336,15851.800780000001,1118.4568550000001,1261.446226,5761.357143,0.01666188,-9999.0,4168.0,3876.0,40.0,10.0,0.485587795,0.827569879,0.077724874,0.059889200999999996,0.364062868,1555.357143,22543.11068,27901.784260000004,15184.663919999999,1169.0,906.0,105.92857140000001
RW201400000043,43,96320.77344,108634.9219,306.5985443,345.7956963,10973.76011,0.002882569,1.0,3918.4,3907.2,29.82795699,12.0,0.460862314,0.7900469370000001,0.044151147,0.046028812999999995,0.010512219,1371.363881,12423.18319,7033.834503,56883.2178,1537.3,1481.6,340.7634409
RW201400000044,44,350915.375,395778.1875,1116.998331,1259.8010980000001,6766.8505430000005,0.060791607000000004,-9999.0,3546.888889,3497.666667,36.96467391,11.0,0.39807230899999996,0.709289628,0.033966478,0.042896077000000005,0.915638482,1581.622283,46141.23523,50398.17293,39704.60837,1146.0,949.7,95.80163043
RW201400000045,45,165837.4688,187039.0,527.8770582,595.3636280000001,6875.2398920000005,0.044254745,-9999.0,4042.333333,3937.4444439999997,39.71351351,11.0,0.38170222,0.6790243009999999,0.059866538,0.040179954,0.011621888,1505.0997300000001,27965.33137,52412.29866,39435.10796,1209.9,1040.0,102.9380054
RW201400000046,46,86407.60156,97454.39063,6876.098454000001,7755.173997,5910.928571,0.751246248,-9999.0,2512.0,2552.0,50.07142857,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,8.75367579,1612.5,41557.20497,63273.8122,24008.608330000003,1067.0,830.0,10.5
RW201400000047,47,114365.5625,129409.5938,364.0368918,411.9235307,10496.61308,0.0027232140000000003,1.0,3838.833333,3803.666667,31.5,11.0,0.45897063899999996,0.786805451,0.04640215599999999,0.047081683,0.007587784,1401.904632,7909.5798,8939.678466,62847.91127999999,1540.333333,1471.833333,346.9918256
RW201400000048,48,160505.5,181025.3438,510.9048744,576.2215658,7966.574526,0.011653486999999999,-9999.0,3714.833333,3640.166667,40.25945946,13.0,0.39992739200000005,0.70880066,0.04725279,0.052953871,0.008943821999999999,1543.810298,49671.9272,19849.69813,37514.628639999995,1327.6,1149.1,196.52032519999997
RW201400000049,49,5713.95459,6444.456543,454.70205880000003,512.8335572,10279.5,0.008097621999999999,-9999.0,3660.0,3607.0,39.57142857,14.0,0.387985824,0.694214153,0.040508017,0.050558057,0.122720225,1387.785714,26682.41495,10451.73726,4631.839379,1316.0,1143.0,104.2857143
RW201400000050,50,156224.8438,178979.0625,497.27912249999997,569.7080501,7131.532431999999,0.006278805,-9999.0,4214.3,4250.3,34.26684636,12.0,0.34624133700000004,0.631599657,0.066749908,0.041476376,0.006658511,1466.0459460000002,2160.574806,35924.96262,12205.79067,1212.8,1014.7,437.4432432
RW201400000051,51,115831.1875,130639.6406,368.7021211,415.8388913,5817.386921,0.008818147,-9999.0,4003.0,3906.4,34.65940054,11.0,0.378037167,0.672781367,0.085491493,0.04310406,0.008825153,1606.234332,22002.209890000002,36814.95766,36178.4741,1096.2,933.7,141.3160763
RW201400000052,52,172953.6563,195064.9688,550.5285865000001,620.9110802,5846.57337,0.03210862,-9999.0,3708.9,3559.5,37.25,11.0,0.437898611,0.7594587209999999,0.038678561,0.041307181,0.666717301,1591.850543,48624.7712,51532.154760000005,20659.765180000002,1083.222222,880.6666667000002,89.33152174
RW201400000053,53,15794.31836,17813.54492,1256.8719199999998,1417.5568640000001,7617.214286,0.11268663400000001,-9999.0,3550.0,3551.0,27.0,12.0,0.427394613,0.7456689809999999,0.054768517999999995,0.077551715,3.669953156,1533.214286,21214.72285,37514.7404,25255.233819999998,1141.0,965.0,74.5
RW201400000054,54,98403.67188,110984.1094,313.228616,353.2733923,8972.244623999999,0.002999967,1.0,3666.8,3612.7,29.58870968,11.0,0.453243959,0.7780719970000001,0.050077269,0.044016172,0.028085161,1456.693548,13814.1151,17062.775540000002,58629.318929999994,1378.333333,1287.666667,190.2768817
RW201400000055,55,6631.772461,7479.612793000001,527.7396843,595.2086742,5769.230769,0.02593675,-9999.0,3617.0,3520.0,32.15384615,10.0,0.486225921,0.827452214,0.061255202,0.04443996,0.123280616,1556.230769,29279.14157,15970.25555,14508.906009999999,1105.0,847.0,86.76923077
RW201400000056,56,724530.3125,817158.0625,2306.251613,2601.0948989999997,6308.206989,0.17756201800000002,-9999.0,3498.1,3499.6,42.42627346,11.0,0.379687293,0.683452582,0.029568728,0.041571157000000004,2.9476786589999997,1605.2258060000001,39167.39753,54080.59836,31625.8316,1120.444444,896.8888889000001,46.31989247
RW201400000057,57,27664.91211,31201.73633,2201.503756,2482.955285,5880.428571,0.5114369000000001,-9999.0,3581.0,3540.0,61.14285714,11.0,0.355760456,0.648023303,0.02274101,0.03273017,10.08937441,1623.9285710000001,46516.40916,63092.02311,28227.053589999996,1091.0,860.0,13.28571429
RW201400000058,58,228734.4375,258231.0469,728.0843277,821.9749515,10020.66038,0.034556908,-9999.0,3575.25,3570.166667,39.1509434,14.0,0.33166279,0.618194381,0.04952956,0.048970439000000004,0.045621792,1411.1455529999998,6416.785006,2964.573118,5777.855513,1571.6,1356.9,223.0566038
RW201400000059,59,116019.3594,130851.8672,369.3010909,416.5144296,5758.82337,0.002198644,-9999.0,3769.833333,3612.166667,31.71195652,10.0,0.498618136,0.8461940990000001,0.06316168700000001,0.045760265999999994,0.022149505,1552.608696,28569.29967,18180.5247,12799.85139,1105.083333,862.8333332999998,161.81521740000002
RW201400000060,60,73131.89844,82679.32813,5819.651567,6579.411882,7818.714286,0.577157974,-9999.0,3319.0,3331.0,55.5,14.0,0.260721876,0.534212925,0.01880325,0.037936736,2.041332697,1556.714286,1173.30084,10936.89323,1877.510636,1197.0,1028.0,116.2142857
RW201400000061,61,122825.5,138528.1406,390.9657093,440.94876669999996,5679.128415,0.023198011,-9999.0,3605.6,3547.9,33.33057851,11.0,0.44624922899999997,0.774511134,0.046859122,0.067566395,0.191814713,1617.770492,35444.97032,56744.62289,11037.4414,1080.9,827.6,137.47123290000002
RW201400000062,62,154694.1094,174471.0,492.40664360000005,555.3584415,6590.167116,0.007074788,-9999.0,3851.583333,3683.583333,36.95956873,11.0,0.391879786,0.6949610970000001,0.045707405,0.042005308,0.023591029,1562.956873,38265.7223,60563.53441,41934.790219999995,1166.0,988.4,85.5309973
RW201400000063,63,121598.8984,137224.6875,387.0613151,436.7997466,6010.038356,0.009235311999999999,-9999.0,4024.0,3982.6,32.83835616,12.0,0.36484682,0.6559018679999999,0.080323412,0.045466423,0.002187161,1590.8054789999999,9255.953539,40923.38394,25328.63321,1090.444444,959.1111110999999,199.6657534
RW201400000064,64,52302.05469,59761.6875,166.4826108,190.2273595,5243.204918,0.004892729,-9999.0,3781.222222,3911.777778,32.70491803,12.0,0.366193727,0.694050152,0.156673431,0.07816849599999999,0.003409826,1655.595628,2799.857072,33845.82123,48402.1953,923.0,803.2,204.5355191
RW201400000065,65,101885.8438,114911.4531,324.31271339999995,365.77451560000003,5734.336986,0.0020101439999999997,-9999.0,3801.3,3682.9,33.43013699,10.0,0.487130037,0.833517548,0.076210769,0.061685077000000005,0.009852833,1549.945205,15312.908940000001,35355.76079,23042.97861,1093.9,896.0,228.67397259999998
RW201400000066,66,250409.0313,282422.625,797.0767025,898.9791362,8932.571038,0.011741613,-9999.0,3889.9,3853.7,40.42076503,13.0,0.34101879,0.630288053,0.052996744000000005,0.05329209,0.030696046,1498.814208,22944.03424,15438.96125,12557.66322,1472.0,1272.4,147.72404369999998
RW201400000067,67,808408.3125,933852.875,2573.243579,2972.5460239999998,8987.265753,0.121311139,-9999.0,2992.0,2972.166667,36.08950617,14.0,0.271831177,0.594414523,0.036848193,0.05750874,0.550777164,1495.986301,5583.422589,12356.113879999999,5046.4885890000005,1297.0,1142.666667,167.74246580000002
RW201400000068,68,188994.9375,213157.0313,601.5895704,678.4999037,7001.057065000001,0.05618105599999999,-9999.0,4131.3,4045.9,40.88043478,11.0,0.37763391700000004,0.673091468,0.06509124,0.040274000000000004,0.09161256699999999,1488.1141300000002,21727.97606,50849.8844,33005.529460000005,1248.272727,1047.363636,121.3559783
RW201400000069,69,87580.63281,98777.39063,278.7778126,314.4181997,11064.08602,0.002088331,1.0,3948.0,3929.2,29.11290323,12.0,0.46373986899999997,0.7951316209999999,0.043053682,0.046339711,0.011063738,1357.209677,14551.31838,4993.308402000001,52271.679560000004,1557.0,1494.9,248.2795699
RW201400000070,70,6170.810547,6959.718262,491.05750070000005,553.8367820000001,5603.5,0.040687434,-9999.0,3607.0,3605.0,36.57142857,11.0,0.43899541200000003,0.763560708,0.045020415999999994,0.06010501099999999,0.83446634,1631.642857,41705.70572,56741.957870000006,16566.018180000003,1109.0,869.0,68.71428571
RW201400000071,71,165082.625,187685.1563,525.4743156999999,597.4204074,7948.279133,0.003713311,-9999.0,3866.416667,3921.333333,35.23513514,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.002664438,1425.509485,878.7936511,25093.55102,12262.14438,1307.4545449999998,1069.181818,380.97560980000003
RW201400000072,72,48901.12891,56860.10156,3891.4281939999996,4524.783114,7857.2,0.532856501,-9999.0,3319.0,3331.0,58.06666667,14.0,0.287087559,0.5789866770000001,0.035150167,0.059159953,0.845474645,1556.133333,267.20699210000004,9098.542933,3501.94834,1197.0,1028.0,155.7333333
RW201400000073,73,251886.1719,284088.5938,801.7785871,904.2820796,12300.32514,0.180310848,-9999.0,3658.083333,3666.083333,34.07103825,14.0,0.292575998,0.5849403329999999,0.039432611,0.065020993,0.037067974,1306.398907,11162.3016,9231.872775,17187.46178,1502.7,1328.0,245.3879781
RW201400000074,74,156725.1563,176761.6875,498.8716666,562.6499263,8266.092643,0.004455102,-9999.0,3918.0,3899.8,39.86956522,13.0,0.37316478299999994,0.676352845,0.049640834,0.050045452000000004,0.011476143999999999,1521.73297,31231.221569999998,32961.82533,17584.52392,1371.5454550000002,1144.272727,216.74728259999998
RW201400000075,75,123880.3438,139717.8438,394.32338139999996,444.7357096,7968.830601000001,0.00479447,-9999.0,3685.1,3566.9,30.76229508,12.0,0.439117396,0.757091995,0.047872927999999995,0.06547341,0.0066380680000000004,1517.387978,34651.01874,29979.9155,38967.92291,1209.8,1093.1,132.8196721
RW201400000076,76,186970.9844,210874.3281,595.1471276000001,671.2338338,5686.353425,0.050237900999999995,-9999.0,3638.4545450000005,3564.5454549999995,37.54794521,11.0,0.445009836,0.771894269,0.043927399000000006,0.058069722000000004,0.7858273459999999,1615.852055,39324.65452,55270.513320000005,13350.301290000001,1089.8,851.4,101.01917809999999
RW201400000077,77,122443.2813,138097.0625,389.7490693,439.57660250000004,11727.46092,0.012276241,-9999.0,4095.636364,4087.818182,33.28032345,13.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0017680179999999999,1297.09434,31756.0273,6915.027429000001,22260.608959999998,1483.1,1283.3,336.06199460000005
RW201400000078,78,133395.75,150449.75,424.61186,478.896428,10090.3306,0.004704399000000001,-9999.0,3840.5454549999995,3809.0,37.71311475,12.0,0.41750404,0.726126323,0.045833543,0.053150311,0.008756498,1385.5163929999999,35514.28348,577.9808582999999,12803.02285,1359.4,1208.0,231.07650269999996
RW201400000079,79,166300.8438,187561.625,529.3520265999999,597.0271951000001,7927.122616,0.008253001,-9999.0,3640.0,3578.3,31.45108696,12.0,0.43252528799999995,0.750123587,0.050001212999999996,0.070283166,0.174278668,1512.103542,28786.976580000002,31372.39057,32907.66578,1183.181818,1048.272727,112.49184779999999
RW201400000080,80,112536.8438,126924.1328,8955.397485,10100.30157,6203.0625,0.42798948299999995,-9999.0,3579.0,3694.0,58.6875,11.0,0.405409523,0.718073645,0.031905729,0.042305969000000006,7.973919046000001,1611.625,43585.91696,56275.337020000006,32386.453569999998,1148.0,937.0,5.5625
RW201400000081,81,105186.3281,118936.5547,334.81848130000003,378.5868119,8840.584699,0.008724161999999999,-9999.0,2113.9,2094.8,25.22346369,13.0,0.423489954,0.786294673,0.053041279000000004,0.048578882000000004,0.050824271,1496.625683,4446.796372,12276.6159,0.0,1334.6,1388.8,165.986376
RW201400000082,82,122104.6719,137715.1719,388.67124210000003,438.3610069,8796.097034999999,0.010459359,-9999.0,2102.333333,2074.166667,29.00673401,13.0,0.422229029,0.739159537,0.044691764,0.046966411,0.157883726,1496.501348,14968.211519999999,13718.482569999998,3700.468376,1287.083333,1257.916667,125.42318059999998
RW201400000083,83,9321.224609,10512.89746,741.7594861,836.5897985,11076.84615,0.018561018000000002,1.0,3802.0,3784.0,45.14285714,12.0,-9999.0,-9999.0,-9999.0,-9999.0,0.238668833,1332.230769,22795.316919999997,6926.260679000001,42649.22245,1567.0,1450.0,121.0
RW201400000084,84,86067.88281,97925.73438,273.9625798,311.7072936,5424.893443,0.001450011,-9999.0,3249.9,3158.7,29.30327869,11.0,0.43132789899999996,0.75370801,0.11143916400000001,0.129820124,0.001813365,1609.303279,7426.81052,49178.1502,6791.869427,1122.888889,894.5555555999999,185.4863388
RW201400000085,85,161971.75,185955.3594,515.5720931,591.9142929,8074.986301000001,0.004000571,1.0,3424.6,3411.2,33.22527473,11.0,0.413060391,0.7203638609999999,0.106556714,0.066492643,0.0008640360000000001,1525.926027,1161.070853,19086.246880000002,55768.46222,1346.666667,1290.444444,157.25205480000002
RW201400000086,86,245973.3438,277472.875,782.9574707,883.2235926000001,10856.19189,0.15631397800000002,-9999.0,3752.25,3736.416667,34.78648649,14.0,0.260878848,0.610025697,0.052374493,0.072795995,0.047070527,1390.6216220000001,7024.625982,10715.323540000001,12510.04585,1415.583333,1238.583333,235.15945950000003
RW201400000087,87,93552.30469,105512.5156,7444.655865000001,8396.419208,5915.066667,0.858283997,-9999.0,2513.0,2598.0,55.93333333,11.0,0.291371082,0.561258674,0.018759467,0.030347882000000003,12.64893267,1615.0,41999.973589999994,62395.063610000005,25186.20496,1097.0,870.0,9.4
RW201400000088,88,42709.76172,48170.0,3398.7348479999996,3833.246804,5802.357143,0.384384314,-9999.0,2512.0,2552.0,44.57142857,11.0,0.367568904,0.666047274,0.02600456,0.037080552,7.841272386,1616.142857,42646.06903,61382.08293,21949.26026,1067.0,830.0,15.71428571
RW201400000089,89,127042.1094,143283.8281,404.3875938,456.0865901000001,7348.493261,0.005684732,1.0,3757.8,3727.3,34.81132075,11.0,0.433305957,0.756481141,0.064959367,0.090775879,0.004360447,1579.102426,10602.13289,46967.9089,20167.90702,1293.7,1129.5,382.12938010000005
RW201400000090,90,113367.1875,127860.6406,360.85896549999995,406.99305960000004,11004.62125,0.002123359,-9999.0,3789.8,3826.8,27.21798365,13.0,0.44992810299999997,0.775313007,0.039091211,0.046536720999999996,0.014452851999999999,1341.27248,35283.04015,5583.978954,25087.205159999998,1445.2,1375.3,641.6294278
RW201400000091,91,114521.8594,129210.8516,364.5344003,411.2909147,7193.567123000001,0.0018946770000000002,-9999.0,3795.5,3788.6,32.20821918,12.0,0.430956758,0.753996329,0.061275585,0.109098196,0.002382997,1583.7589039999998,8886.232558,52649.66101,13871.544030000001,1204.5,1038.9,235.84109590000003
